Index,Z_Density,X_Density,Y_Density,GroundTruth_Density
1154,5.157373319009461,0.13900538750539349,0.08330538458022772,0.1333405494610894
1155,4.482652551139357,0.09117294815330017,0.05328286896569471,0.08619948982360312
1156,5.70586201228119,0.10050734071066458,0.05865972052379258,0.09476473650001245
1157,3.491884071699693,0.12648631037111224,0.07371749745841087,0.1192491557965197
1158,3.507205593159939,0.1298636919418258,0.07502542494129384,0.12161418537336162
1159,2.9924177036460042,0.07597499014233186,0.04343599334567391,0.0709633549385293
1160,3.8431158786583643,0.1297048685301917,0.073034499937953,0.119608158714127
1161,2.337278318299443,0.09660626955826875,0.05476751687981396,0.08938060234967818
1162,2.8292775147837714,0.47805446389613826,0.2629481000569168,0.44933741950440387
1163,2.9327668186340192,0.38103356924777926,0.2065905054331041,0.3502498667492696
1164,2.699512843078726,0.3984382221347646,0.20493343992935814,0.34216315467246455
1165,2.1521661453242915,0.4536138459799262,0.23603377101350462,0.38516861726380536
1166,1.509521218662254,0.4126342035666462,0.21532095034184043,0.3482137848775976
1167,1.8677587470191852,0.31117162285043165,0.16549802952278725,0.274509517101596
1168,1.268858453916103,0.5786699437081047,0.3113798214968189,0.4788067942047881
1169,1.148441727682112,0.03570040026983845,0.019461888967111863,0.03212391599850013
1170,1.0992517046020087,0.03357776243625322,0.01842061535014355,0.030254587653746133
1171,1.1457708159424027,0.03098990359130775,0.016998209723552142,0.02785457095950194
1172,1.2286805694673038,0.022465553849565965,0.012629330424964762,0.020517504676011922
1173,0.9623484968223363,0.020800302208924405,0.011873173675218972,0.019140699797971998
1174,1.7861832208807389,0.543468275819256,0.28102642804752537,0.458976524424987
1175,1.250644197033535,0.025706189957080745,0.015233903845223513,0.02409262496291076
1176,0.9254262997015814,0.017533250034572234,0.010555162249700958,0.016549694533027747
1177,1.0332915507205844,0.01653954853885716,0.010242629617151219,0.01580492824704212
1178,1.121486673287406,0.4929888105922361,0.2040366376958497,0.33564625324259584
1179,0.7906800790582096,0.014283903981729528,0.00927629648409629,0.013928037481206596
1180,0.6684483370520284,0.013255359795213126,0.008791002196474093,0.013009385269973134
1181,0.6288741561047919,0.013029685066943736,0.009285868922415738,0.013262713753500618
1182,1.0413279843254841,0.012542284933244,0.00947374880897284,0.013095636524080129
1183,0.74805883937532,0.011769036335331527,0.009258224261362682,0.01247278135805126
1184,0.6722878818338186,0.011450464743575816,0.009769563922341866,0.012552515600584912
1185,0.883649528443043,0.5424157550851606,0.24737996875107315,0.3686880633887048
1186,0.671463848426409,0.42031152063095656,0.16938604081858918,0.2662882844131734
1187,0.5047376516172808,0.016053145727723185,0.021157664170746483,0.02052220166172655
1188,0.5730302628126944,0.015580080305458998,0.02068288381382994,0.019916025425757055
1189,0.5563773504845659,0.32953095288478607,0.1031728109512315,0.1675920111788463
1190,0.6712156989978764,0.331791451922817,0.109959031695165,0.18034418845262062
1191,0.6331578592639989,0.3077266097059194,0.10924107134573832,0.1701060535347944
1192,0.5892686594128799,0.020154996174496197,0.09623062827582576,0.03120825263266237
1193,0.846290706057073,0.022615140310588318,0.07848204860400872,0.03471644346634388
1194,1.0884375120745884,0.383245174727708,0.11234515881853671,0.18030578705255848
1195,1.07889227199159,0.025718489958855294,0.08439838898965274,0.0392176362943646
1196,1.265243477765034,0.022656773175752227,0.03657084678281232,0.030777030556256642
1197,1.7092310469776222,0.02982714066352892,0.028702422375039817,0.03384169761383797
1198,2.1417954765615193,0.03879397227569933,0.02340256522460462,0.033057891293192455
1199,2.6992946328148757,0.038832379420494695,0.030918909856904785,0.03862536305731027
1200,4.051378452684743,0.060258791301611325,0.02469235872321292,0.037728653995786635
1201,4.507707973149502,0.04272806223125965,0.04037409299271992,0.04431000902986169
1202,4.386235855366909,0.08349238596223868,0.038323526174390346,0.05734710789318396
1203,3.9334489868087075,0.04735432108341285,0.09132097338832527,0.06479891877570132
1204,5.436396993234264,0.12607787590269948,0.09432915094867296,0.1306757176119122
1205,5.904136021192116,0.0638792607472368,0.04242947342329008,0.0549654719876389
1206,7.732494497606081,0.06806781431645481,0.05895380300776082,0.07383012194221382
1207,6.808377491278376,0.06236845700225143,0.053181566881940756,0.06804372849298332
1208,4.062611728305422,0.056336753166938425,0.052149891884373134,0.06438940812522484
1209,3.0495149665956887,0.03858642177412802,0.04129364392517519,0.048139148457804634
1210,5.383210428585155,0.061420845901488476,0.050917532071323365,0.06885993620869757
1211,5.871805185887833,0.043665011801856425,0.03630668358633415,0.049117965096544786
1212,5.316716255090407,0.04107436475618918,0.03429329001080717,0.046413385297658594
1213,4.596402930860975,0.038867951971125685,0.031424467920591226,0.043248470669891126
1214,5.769576628662274,0.037437079307455254,0.030749729279251348,0.042130392556006334
1215,5.614142492486147,0.03662677138938398,0.029974707960244568,0.04119023969405882
1216,6.883340901140501,0.03428264316346387,0.02767091862319267,0.038302938588673494
1217,6.959012210334866,0.034360905528869744,0.0278400974733993,0.03852268447420108
1218,6.85286954099336,0.03490177514412547,0.02764955791066061,0.03863539492293115
1219,7.859022615057621,0.04492293822360803,0.035694351813811025,0.049860230279673776
1220,6.600503391063812,0.04379793399407535,0.03451190352589245,0.04843997936356174
1221,4.308571151031411,0.030820293910632172,0.02397541691989034,0.03383317807322666
1222,5.628812873993549,0.02998673182299656,0.023170795843562332,0.03280963476049761
1223,6.567766447130223,0.028720348361059377,0.02203693712357161,0.03131429729332209
1224,7.750928912056992,0.027859169500877568,0.02127092191195391,0.030292171975730205
1225,7.533402097144807,0.027438403606385588,0.020902565043770034,0.029792729032435027
1226,5.315670938636694,0.02587318260003954,0.019578146846769954,0.027974332117353118
1227,4.280517324647719,0.025045356838524692,0.018929626646270233,0.027069854883794424
1228,3.0382348805220145,0.03330062772052049,0.025046314581673296,0.03584077620088172
1229,3.078566416147056,0.02410943071963737,0.01821164533185819,0.02597701770016242
1230,3.243264849339302,0.03151588766403977,0.023796415117585207,0.03392815006563395
1231,4.753556061647564,0.02220029936632041,0.016847749712213506,0.02395267829632764
1232,3.340116772994713,0.021550680281613204,0.016404923152249284,0.023260336002442622
1233,3.8753017527505635,0.02065499597907927,0.015820850851224165,0.022336263682941504
1234,4.011178794174031,0.02804608993692988,0.021705021218206604,0.030450442866107562
1235,2.8533530774617155,0.01986993311965351,0.015610832559918682,0.021741618311889487
1236,3.0409373828383157,0.026764000691063015,0.02124424183246924,0.029374718215464647
1237,2.8501537334917897,0.02606122280454219,0.020961412928931153,0.02875533753888677
1238,2.452963845973322,0.018491338595977895,0.015246041454085646,0.020644255523588416
1239,3.346470993992541,0.017991091220332205,0.014998065754482256,0.02015861720169116
